episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
1409,99,0.010000,1.000000,792,1211776
1410,99,0.010000,1.000000,792,1212568
1411,97,0.010000,1.000000,776,1213344
1412,97,0.010000,1.000000,776,1214120
1413,140,0.010000,1.000000,1120,1215240
1414,99,0.010000,1.000000,792,1216032
1415,99,0.010000,1.000000,792,1216824
1416,158,0.010000,1.000000,1264,1218088
1417,158,0.010000,1.000000,1264,1219352
1418,99,0.010000,1.000000,792,1220144
1419,154,0.010000,1.000000,1232,1221376
1420,158,0.010000,1.000000,1264,1222640
1421,158,0.010000,1.000000,1264,1223904
1422,157,0.010000,1.000000,1256,1225160
1423,98,0.010000,1.000000,784,1225944
1424,157,0.010000,1.000000,1256,1227200
1425,98,0.010000,1.000000,784,1227984
1426,120,0.010000,1.000000,960,1228944
1427,98,0.010000,1.000000,784,1229728
1428,99,0.010000,1.000000,792,1230520
1429,99,0.010000,1.000000,792,1231312
1430,99,0.010000,1.000000,792,1232104
1431,97,0.010000,1.000000,776,1232880
1432,99,0.010000,1.000000,792,1233672
1433,158,0.010000,1.000000,1264,1234936
1434,97,0.010000,1.000000,776,1235712
1435,97,0.010000,1.000000,776,1236488
1436,97,0.010000,1.000000,776,1237264
1437,99,0.010000,1.000000,792,1238056
1438,99,0.010000,1.000000,792,1238848
1439,99,0.010000,1.000000,792,1239640
1440,97,0.010000,1.000000,776,1240416
1441,98,0.010000,1.000000,784,1241200
1442,99,0.010000,1.000000,792,1241992
1443,99,0.010000,1.000000,792,1242784
1444,99,0.010000,1.000000,792,1243576
1445,156,0.010000,1.000000,1248,1244824
1446,126,0.010000,1.000000,1008,1245832
1447,158,0.010000,1.000000,1264,1247096
1448,157,0.010000,1.000000,1256,1248352
1449,98,0.010000,1.000000,784,1249136
1450,156,0.010000,1.000000,1248,1250384
1451,97,0.010000,1.000000,776,1251160
1452,99,0.010000,1.000000,792,1251952
1453,156,0.010000,1.000000,1248,1253200
1454,158,0.010000,1.000000,1264,1254464
1455,158,0.010000,1.000000,1264,1255728
1456,158,0.010000,1.000000,1264,1256992
1457,97,0.010000,1.000000,776,1257768
1458,158,0.010000,1.000000,1264,1259032
1459,97,0.010000,1.000000,776,1259808
1460,157,0.010000,1.000000,1256,1261064
1461,157,0.010000,1.000000,1256,1262320
1462,158,0.010000,1.000000,1264,1263584
1463,99,0.010000,1.000000,792,1264376
1464,99,0.010000,1.000000,792,1265168
1465,97,0.010000,1.000000,776,1265944
1466,99,0.010000,1.000000,792,1266736
1467,99,0.010000,1.000000,792,1267528
1468,99,0.010000,1.000000,792,1268320
1469,157,0.010000,1.000000,1256,1269576
1470,156,0.010000,1.000000,1248,1270824
1471,98,0.010000,1.000000,784,1271608
1472,158,0.010000,1.000000,1264,1272872
1473,97,0.010000,1.000000,776,1273648
1474,99,0.010000,1.000000,792,1274440
1475,158,0.010000,1.000000,1264,1275704
1476,96,0.010000,1.000000,768,1276472
1477,97,0.010000,1.000000,776,1277248
1478,158,0.010000,1.000000,1264,1278512
1479,99,0.010000,1.000000,792,1279304
1480,158,0.010000,1.000000,1264,1280568
1481,99,0.010000,1.000000,792,1281360
1482,99,0.010000,1.000000,792,1282152
1483,99,0.010000,1.000000,792,1282944
1484,97,0.010000,1.000000,776,1283720
1485,99,0.010000,1.000000,792,1284512
1486,158,0.010000,1.000000,1264,1285776
1487,99,0.010000,1.000000,792,1286568
1488,96,0.010000,1.000000,768,1287336
1489,99,0.010000,1.000000,792,1288128
1490,99,0.010000,1.000000,792,1288920
1491,96,0.010000,1.000000,768,1289688
1492,158,0.010000,1.000000,1264,1290952
1493,158,0.010000,1.000000,1264,1292216
1494,158,0.010000,1.000000,1264,1293480
1495,98,0.010000,1.000000,784,1294264
1496,98,0.010000,1.000000,784,1295048
1497,98,0.010000,1.000000,784,1295832
1498,99,0.010000,1.000000,792,1296624
1499,99,0.010000,1.000000,792,1297416
1500,158,0.010000,1.000000,1264,1298680
1501,144,0.010000,1.000000,1152,1299832
1502,98,0.010000,1.000000,784,1300616
1503,97,0.010000,1.000000,776,1301392
1504,158,0.010000,1.000000,1264,1302656
1505,99,0.010000,1.000000,792,1303448
1506,157,0.010000,1.000000,1256,1304704
1507,158,0.010000,1.000000,1264,1305968
1508,99,0.010000,1.000000,792,1306760
1509,155,0.010000,1.000000,1240,1308000
1510,98,0.010000,1.000000,784,1308784
1511,99,0.010000,1.000000,792,1309576
1512,158,0.010000,1.000000,1264,1310840
1513,156,0.010000,1.000000,1248,1312088
1514,127,0.010000,1.000000,1016,1313104
1515,158,0.010000,1.000000,1264,1314368
1516,99,0.010000,1.000000,792,1315160
1517,158,0.010000,1.000000,1264,1316424
1518,156,0.010000,1.000000,1248,1317672
1519,99,0.010000,1.000000,792,1318464
1520,99,0.010000,1.000000,792,1319256
1521,158,0.010000,1.000000,1264,1320520
1522,158,0.010000,1.000000,1264,1321784
1523,99,0.010000,1.000000,792,1322576
1524,99,0.010000,1.000000,792,1323368
1525,99,0.010000,1.000000,792,1324160
1526,99,0.010000,1.000000,792,1324952
1527,99,0.010000,1.000000,792,1325744
1528,97,0.010000,1.000000,776,1326520
1529,158,0.010000,1.000000,1264,1327784
1530,99,0.010000,1.000000,792,1328576
1531,158,0.010000,1.000000,1264,1329840
1532,99,0.010000,1.000000,792,1330632
1533,97,0.010000,1.000000,776,1331408
1534,98,0.010000,1.000000,784,1332192
1535,97,0.010000,1.000000,776,1332968
1536,99,0.010000,1.000000,792,1333760
1537,99,0.010000,1.000000,792,1334552
1538,156,0.010000,1.000000,1248,1335800
1539,99,0.010000,1.000000,792,1336592
1540,97,0.010000,1.000000,776,1337368
1541,97,0.010000,1.000000,776,1338144
1542,99,0.010000,1.000000,792,1338936
1543,96,0.010000,1.000000,768,1339704
1544,98,0.010000,1.000000,784,1340488
1545,98,0.010000,1.000000,784,1341272
1546,99,0.010000,1.000000,792,1342064
1547,98,0.010000,1.000000,784,1342848
1548,98,0.010000,1.000000,784,1343632
1549,98,0.010000,1.000000,784,1344416
1550,97,0.010000,1.000000,776,1345192
1551,96,0.010000,1.000000,768,1345960
1552,158,0.010000,1.000000,1264,1347224
1553,99,0.010000,1.000000,792,1348016
1554,109,0.010000,1.000000,872,1348888
1555,99,0.010000,1.000000,792,1349680
1556,97,0.010000,1.000000,776,1350456
1557,156,0.010000,1.000000,1248,1351704
1558,158,0.010000,1.000000,1264,1352968
1559,158,0.010000,1.000000,1264,1354232
1560,99,0.010000,1.000000,792,1355024
1561,97,0.010000,1.000000,776,1355800
1562,157,0.010000,1.000000,1256,1357056
1563,158,0.010000,1.000000,1264,1358320
1564,99,0.010000,1.000000,792,1359112
1565,99,0.010000,1.000000,792,1359904
1566,98,0.010000,1.000000,784,1360688
1567,155,0.010000,1.000000,1240,1361928
1568,157,0.010000,1.000000,1256,1363184
1569,99,0.010000,1.000000,792,1363976
1570,99,0.010000,1.000000,792,1364768
1571,99,0.010000,1.000000,792,1365560
1572,99,0.010000,1.000000,792,1366352
1573,98,0.010000,1.000000,784,1367136
1574,99,0.010000,1.000000,792,1367928
1575,97,0.010000,1.000000,776,1368704
1576,136,0.010000,1.000000,1088,1369792
1577,99,0.010000,1.000000,792,1370584
1578,98,0.010000,1.000000,784,1371368
1579,99,0.010000,1.000000,792,1372160
1580,157,0.010000,1.000000,1256,1373416
1581,156,0.010000,1.000000,1248,1374664
1582,99,0.010000,1.000000,792,1375456
1583,158,0.010000,1.000000,1264,1376720
1584,99,0.010000,1.000000,792,1377512
1585,98,0.010000,1.000000,784,1378296
1586,98,0.010000,1.000000,784,1379080
1587,97,0.010000,1.000000,776,1379856
1588,158,0.010000,1.000000,1264,1381120
1589,99,0.010000,1.000000,792,1381912
1590,99,0.010000,1.000000,792,1382704
1591,106,0.010000,1.000000,848,1383552
1592,96,0.010000,1.000000,768,1384320
1593,97,0.010000,1.000000,776,1385096
1594,157,0.010000,1.000000,1256,1386352
1595,158,0.010000,1.000000,1264,1387616
1596,158,0.010000,1.000000,1264,1388880
1597,99,0.010000,1.000000,792,1389672
1598,157,0.010000,1.000000,1256,1390928
1599,158,0.010000,1.000000,1264,1392192
1600,158,0.010000,1.000000,1264,1393456
1601,157,0.010000,1.000000,1256,1394712
1602,97,0.010000,1.000000,776,1395488
1603,155,0.010000,1.000000,1240,1396728
1604,158,0.010000,1.000000,1264,1397992
1605,96,0.010000,1.000000,768,1398760
1606,97,0.010000,1.000000,776,1399536
1607,158,0.010000,1.000000,1264,1400800
1608,99,0.010000,1.000000,792,1401592
1609,158,0.010000,1.000000,1264,1402856
1610,99,0.010000,1.000000,792,1403648
1611,158,0.010000,1.000000,1264,1404912
1612,157,0.010000,1.000000,1256,1406168
1613,157,0.010000,1.000000,1256,1407424
1614,158,0.010000,1.000000,1264,1408688
1615,156,0.010000,1.000000,1248,1409936
1616,158,0.010000,1.000000,1264,1411200
1617,97,0.010000,1.000000,776,1411976
1618,112,0.010000,1.000000,896,1412872
1619,140,0.010000,1.000000,1120,1413992
1620,98,0.010000,1.000000,784,1414776
1621,99,0.010000,1.000000,792,1415568
1622,97,0.010000,1.000000,776,1416344
1623,99,0.010000,1.000000,792,1417136
1624,99,0.010000,1.000000,792,1417928
1625,158,0.010000,1.000000,1264,1419192
1626,99,0.010000,1.000000,792,1419984
1627,99,0.010000,1.000000,792,1420776
1628,157,0.010000,1.000000,1256,1422032
1629,99,0.010000,1.000000,792,1422824
1630,98,0.010000,1.000000,784,1423608
1631,157,0.010000,1.000000,1256,1424864
1632,97,0.010000,1.000000,776,1425640
1633,99,0.010000,1.000000,792,1426432
1634,115,0.010000,1.000000,920,1427352
1635,158,0.010000,1.000000,1264,1428616
1636,98,0.010000,1.000000,784,1429400
1637,158,0.010000,1.000000,1264,1430664
1638,157,0.010000,1.000000,1256,1431920
1639,97,0.010000,1.000000,776,1432696
1640,99,0.010000,1.000000,792,1433488
1641,158,0.010000,1.000000,1264,1434752
1642,99,0.010000,1.000000,792,1435544
1643,97,0.010000,1.000000,776,1436320
1644,98,0.010000,1.000000,784,1437104
1645,96,0.010000,1.000000,768,1437872
1646,97,0.010000,1.000000,776,1438648
1647,157,0.010000,1.000000,1256,1439904
1648,97,0.010000,1.000000,776,1440680
1649,158,0.010000,1.000000,1264,1441944
1650,99,0.010000,1.000000,792,1442736
1651,99,0.010000,1.000000,792,1443528
1652,158,0.010000,1.000000,1264,1444792
1653,99,0.010000,1.000000,792,1445584
1654,158,0.010000,1.000000,1264,1446848
1655,158,0.010000,1.000000,1264,1448112
1656,98,0.010000,1.000000,784,1448896
1657,97,0.010000,1.000000,776,1449672
1658,156,0.010000,1.000000,1248,1450920
1659,158,0.010000,1.000000,1264,1452184
1660,156,0.010000,1.000000,1248,1453432
1661,158,0.010000,1.000000,1264,1454696
1662,157,0.010000,1.000000,1256,1455952
1663,158,0.010000,1.000000,1264,1457216
1664,157,0.010000,1.000000,1256,1458472
1665,97,0.010000,1.000000,776,1459248
1666,158,0.010000,1.000000,1264,1460512
1667,156,0.010000,1.000000,1248,1461760
1668,97,0.010000,1.000000,776,1462536
1669,99,0.010000,1.000000,792,1463328
1670,99,0.010000,1.000000,792,1464120
1671,157,0.010000,1.000000,1256,1465376
1672,98,0.010000,1.000000,784,1466160
1673,99,0.010000,1.000000,792,1466952
1674,158,0.010000,1.000000,1264,1468216
1675,99,0.010000,1.000000,792,1469008
1676,98,0.010000,1.000000,784,1469792
1677,96,0.010000,1.000000,768,1470560
1678,97,0.010000,1.000000,776,1471336
1679,129,0.010000,1.000000,1032,1472368
1680,99,0.010000,1.000000,792,1473160
1681,97,0.010000,1.000000,776,1473936
1682,158,0.010000,1.000000,1264,1475200
1683,97,0.010000,1.000000,776,1475976
1684,158,0.010000,1.000000,1264,1477240
1685,130,0.010000,1.000000,1040,1478280
1686,158,0.010000,1.000000,1264,1479544
1687,157,0.010000,1.000000,1256,1480800
1688,158,0.010000,1.000000,1264,1482064
1689,118,0.010000,1.000000,944,1483008
1690,99,0.010000,1.000000,792,1483800
1691,158,0.010000,1.000000,1264,1485064
1692,99,0.010000,1.000000,792,1485856
1693,99,0.010000,1.000000,792,1486648
1694,97,0.010000,1.000000,776,1487424
1695,99,0.010000,1.000000,792,1488216
1696,99,0.010000,1.000000,792,1489008
1697,99,0.010000,1.000000,792,1489800
1698,99,0.010000,1.000000,792,1490592
1699,99,0.010000,1.000000,792,1491384
1700,155,0.010000,1.000000,1240,1492624
1701,157,0.010000,1.000000,1256,1493880
1702,105,0.010000,1.000000,840,1494720
1703,98,0.010000,1.000000,784,1495504
1704,157,0.010000,1.000000,1256,1496760
1705,158,0.010000,1.000000,1264,1498024
1706,99,0.010000,1.000000,792,1498816
1707,156,0.010000,1.000000,1248,1500064
1708,99,0.010000,1.000000,792,1500856
1709,157,0.010000,1.000000,1256,1502112
1710,97,0.010000,1.000000,776,1502888
1711,158,0.010000,1.000000,1264,1504152
1712,113,0.010000,1.000000,904,1505056
1713,158,0.010000,1.000000,1264,1506320
1714,97,0.010000,1.000000,776,1507096
1715,99,0.010000,1.000000,792,1507888
1716,158,0.010000,1.000000,1264,1509152
1717,158,0.010000,1.000000,1264,1510416
1718,158,0.010000,1.000000,1264,1511680
1719,157,0.010000,1.000000,1256,1512936
1720,158,0.010000,1.000000,1264,1514200
1721,99,0.010000,1.000000,792,1514992
1722,156,0.010000,1.000000,1248,1516240
1723,158,0.010000,1.000000,1264,1517504
1724,99,0.010000,1.000000,792,1518296
1725,97,0.010000,1.000000,776,1519072
1726,98,0.010000,1.000000,784,1519856
1727,97,0.010000,1.000000,776,1520632
1728,158,0.010000,1.000000,1264,1521896
1729,97,0.010000,1.000000,776,1522672
1730,97,0.010000,1.000000,776,1523448
1731,97,0.010000,1.000000,776,1524224
1732,156,0.010000,1.000000,1248,1525472
1733,99,0.010000,1.000000,792,1526264
1734,99,0.010000,1.000000,792,1527056
1735,99,0.010000,1.000000,792,1527848
1736,98,0.010000,1.000000,784,1528632
1737,99,0.010000,1.000000,792,1529424
1738,158,0.010000,1.000000,1264,1530688
1739,97,0.010000,1.000000,776,1531464
1740,99,0.010000,1.000000,792,1532256
1741,158,0.010000,1.000000,1264,1533520
1742,98,0.010000,1.000000,784,1534304
1743,99,0.010000,1.000000,792,1535096
1744,134,0.010000,1.000000,1072,1536168
1745,99,0.010000,1.000000,792,1536960
1746,97,0.010000,1.000000,776,1537736
1747,157,0.010000,1.000000,1256,1538992
1748,99,0.010000,1.000000,792,1539784
1749,158,0.010000,1.000000,1264,1541048
1750,158,0.010000,1.000000,1264,1542312
1751,99,0.010000,1.000000,792,1543104
1752,97,0.010000,1.000000,776,1543880
1753,99,0.010000,1.000000,792,1544672
1754,99,0.010000,1.000000,792,1545464
1755,98,0.010000,1.000000,784,1546248
1756,97,0.010000,1.000000,776,1547024
1757,158,0.010000,1.000000,1264,1548288
1758,157,0.010000,1.000000,1256,1549544
1759,99,0.010000,1.000000,792,1550336
1760,97,0.010000,1.000000,776,1551112
1761,97,0.010000,1.000000,776,1551888
1762,99,0.010000,1.000000,792,1552680
1763,99,0.010000,1.000000,792,1553472
1764,98,0.010000,1.000000,784,1554256
1765,158,0.010000,1.000000,1264,1555520
1766,107,0.010000,1.000000,856,1556376
1767,99,0.010000,1.000000,792,1557168
1768,158,0.010000,1.000000,1264,1558432
1769,96,0.010000,1.000000,768,1559200
1770,99,0.010000,1.000000,792,1559992
1771,99,0.010000,1.000000,792,1560784
1772,99,0.010000,1.000000,792,1561576
1773,99,0.010000,1.000000,792,1562368
1774,99,0.010000,1.000000,792,1563160
1775,121,0.010000,1.000000,968,1564128
1776,99,0.010000,1.000000,792,1564920
1777,158,0.010000,1.000000,1264,1566184
1778,158,0.010000,1.000000,1264,1567448
1779,158,0.010000,1.000000,1264,1568712
1780,158,0.010000,1.000000,1264,1569976
1781,99,0.010000,1.000000,792,1570768
1782,158,0.010000,1.000000,1264,1572032
1783,114,0.010000,1.000000,912,1572944
1784,157,0.010000,1.000000,1256,1574200
1785,99,0.010000,1.000000,792,1574992
1786,97,0.010000,1.000000,776,1575768
1787,158,0.010000,1.000000,1264,1577032
1788,158,0.010000,1.000000,1264,1578296
1789,158,0.010000,1.000000,1264,1579560
1790,156,0.010000,1.000000,1248,1580808
1791,99,0.010000,1.000000,792,1581600
1792,156,0.010000,1.000000,1248,1582848
1793,99,0.010000,1.000000,792,1583640
1794,157,0.010000,1.000000,1256,1584896
1795,97,0.010000,1.000000,776,1585672
1796,98,0.010000,1.000000,784,1586456
1797,99,0.010000,1.000000,792,1587248
1798,158,0.010000,1.000000,1264,1588512
1799,99,0.010000,1.000000,792,1589304
1800,156,0.010000,1.000000,1248,1590552
1801,97,0.010000,1.000000,776,1591328
1802,97,0.010000,1.000000,776,1592104
1803,158,0.010000,1.000000,1264,1593368
1804,157,0.010000,1.000000,1256,1594624
1805,146,0.010000,1.000000,1168,1595792
1806,157,0.010000,1.000000,1256,1597048
1807,158,0.010000,1.000000,1264,1598312
1808,123,0.010000,1.000000,984,1599296
1809,99,0.010000,1.000000,792,1600088
1810,157,0.010000,1.000000,1256,1601344
1811,97,0.010000,1.000000,776,1602120
1812,158,0.010000,1.000000,1264,1603384
1813,99,0.010000,1.000000,792,1604176
1814,97,0.010000,1.000000,776,1604952
1815,99,0.010000,1.000000,792,1605744
1816,158,0.010000,1.000000,1264,1607008
1817,98,0.010000,1.000000,784,1607792
1818,99,0.010000,1.000000,792,1608584
1819,157,0.010000,1.000000,1256,1609840
1820,96,0.010000,1.000000,768,1610608
1821,97,0.010000,1.000000,776,1611384
1822,158,0.010000,1.000000,1264,1612648
1823,99,0.010000,1.000000,792,1613440
1824,99,0.010000,1.000000,792,1614232
1825,99,0.010000,1.000000,792,1615024
1826,99,0.010000,1.000000,792,1615816
1827,154,0.010000,1.000000,1232,1617048
1828,99,0.010000,1.000000,792,1617840
1829,99,0.010000,1.000000,792,1618632
1830,99,0.010000,1.000000,792,1619424
1831,99,0.010000,1.000000,792,1620216
1832,99,0.010000,1.000000,792,1621008
1833,99,0.010000,1.000000,792,1621800
1834,158,0.010000,1.000000,1264,1623064
1835,97,0.010000,1.000000,776,1623840
1836,99,0.010000,1.000000,792,1624632
1837,98,0.010000,1.000000,784,1625416
1838,99,0.010000,1.000000,792,1626208
1839,157,0.010000,1.000000,1256,1627464
1840,158,0.010000,1.000000,1264,1628728
1841,97,0.010000,1.000000,776,1629504
1842,99,0.010000,1.000000,792,1630296
1843,158,0.010000,1.000000,1264,1631560
1844,97,0.010000,1.000000,776,1632336
1845,99,0.010000,1.000000,792,1633128
1846,96,0.010000,1.000000,768,1633896
1847,97,0.010000,1.000000,776,1634672
1848,99,0.010000,1.000000,792,1635464
1849,157,0.010000,1.000000,1256,1636720
1850,158,0.010000,1.000000,1264,1637984
1851,99,0.010000,1.000000,792,1638776
1852,97,0.010000,1.000000,776,1639552
1853,99,0.010000,1.000000,792,1640344
1854,99,0.010000,1.000000,792,1641136
1855,158,0.010000,1.000000,1264,1642400
1856,99,0.010000,1.000000,792,1643192
1857,96,0.010000,1.000000,768,1643960
1858,103,0.010000,1.000000,824,1644784
1859,154,0.010000,1.000000,1232,1646016
1860,158,0.010000,1.000000,1264,1647280
1861,98,0.010000,1.000000,784,1648064
1862,158,0.010000,1.000000,1264,1649328
1863,99,0.010000,1.000000,792,1650120
1864,100,0.010000,1.000000,800,1650920
1865,158,0.010000,1.000000,1264,1652184
1866,157,0.010000,1.000000,1256,1653440
1867,99,0.010000,1.000000,792,1654232
1868,99,0.010000,1.000000,792,1655024
1869,99,0.010000,1.000000,792,1655816
1870,154,0.010000,1.000000,1232,1657048
1871,158,0.010000,1.000000,1264,1658312
1872,99,0.010000,1.000000,792,1659104
1873,157,0.010000,1.000000,1256,1660360
1874,96,0.010000,1.000000,768,1661128
1875,158,0.010000,1.000000,1264,1662392
1876,99,0.010000,1.000000,792,1663184
1877,158,0.010000,1.000000,1264,1664448
1878,99,0.010000,1.000000,792,1665240
1879,97,0.010000,1.000000,776,1666016
1880,158,0.010000,1.000000,1264,1667280
1881,158,0.010000,1.000000,1264,1668544
1882,97,0.010000,1.000000,776,1669320
1883,97,0.010000,1.000000,776,1670096
1884,156,0.010000,1.000000,1248,1671344
1885,157,0.010000,1.000000,1256,1672600
1886,97,0.010000,1.000000,776,1673376
1887,99,0.010000,1.000000,792,1674168
1888,158,0.010000,1.000000,1264,1675432
1889,99,0.010000,1.000000,792,1676224
1890,97,0.010000,1.000000,776,1677000
1891,97,0.010000,1.000000,776,1677776
1892,99,0.010000,1.000000,792,1678568
1893,158,0.010000,1.000000,1264,1679832
1894,99,0.010000,1.000000,792,1680624
1895,158,0.010000,1.000000,1264,1681888
1896,156,0.010000,1.000000,1248,1683136
1897,157,0.010000,1.000000,1256,1684392
1898,157,0.010000,1.000000,1256,1685648
1899,99,0.010000,1.000000,792,1686440
1900,99,0.010000,1.000000,792,1687232
1901,98,0.010000,1.000000,784,1688016
1902,158,0.010000,1.000000,1264,1689280
1903,99,0.010000,1.000000,792,1690072
1904,158,0.010000,1.000000,1264,1691336
1905,99,0.010000,1.000000,792,1692128
1906,156,0.010000,1.000000,1248,1693376
1907,97,0.010000,1.000000,776,1694152
1908,157,0.010000,1.000000,1256,1695408
1909,97,0.010000,1.000000,776,1696184
1910,130,0.010000,1.000000,1040,1697224
1911,157,0.010000,1.000000,1256,1698480
1912,99,0.010000,1.000000,792,1699272
1913,104,0.010000,1.000000,832,1700104
1914,96,0.010000,1.000000,768,1700872
1915,99,0.010000,1.000000,792,1701664
1916,96,0.010000,1.000000,768,1702432
1917,157,0.010000,1.000000,1256,1703688
1918,99,0.010000,1.000000,792,1704480
1919,97,0.010000,1.000000,776,1705256
1920,97,0.010000,1.000000,776,1706032
1921,154,0.010000,1.000000,1232,1707264
1922,157,0.010000,1.000000,1256,1708520
1923,158,0.010000,1.000000,1264,1709784
1924,96,0.010000,1.000000,768,1710552
1925,99,0.010000,1.000000,792,1711344
1926,158,0.010000,1.000000,1264,1712608
1927,157,0.010000,1.000000,1256,1713864
1928,99,0.010000,1.000000,792,1714656
1929,158,0.010000,1.000000,1264,1715920
1930,157,0.010000,1.000000,1256,1717176
1931,99,0.010000,1.000000,792,1717968
1932,158,0.010000,1.000000,1264,1719232
1933,99,0.010000,1.000000,792,1720024
1934,158,0.010000,1.000000,1264,1721288
1935,97,0.010000,1.000000,776,1722064
1936,158,0.010000,1.000000,1264,1723328
1937,97,0.010000,1.000000,776,1724104
1938,99,0.010000,1.000000,792,1724896
1939,98,0.010000,1.000000,784,1725680
1940,158,0.010000,1.000000,1264,1726944
1941,98,0.010000,1.000000,784,1727728
1942,99,0.010000,1.000000,792,1728520
1943,99,0.010000,1.000000,792,1729312
1944,158,0.010000,1.000000,1264,1730576
1945,99,0.010000,1.000000,792,1731368
1946,98,0.010000,1.000000,784,1732152
1947,98,0.010000,1.000000,784,1732936
1948,99,0.010000,1.000000,792,1733728
1949,96,0.010000,1.000000,768,1734496
1950,99,0.010000,1.000000,792,1735288
1951,158,0.010000,1.000000,1264,1736552
1952,158,0.010000,1.000000,1264,1737816
1953,99,0.010000,1.000000,792,1738608
1954,98,0.010000,1.000000,784,1739392
1955,99,0.010000,1.000000,792,1740184
1956,99,0.010000,1.000000,792,1740976
1957,156,0.010000,1.000000,1248,1742224
1958,158,0.010000,1.000000,1264,1743488
1959,99,0.010000,1.000000,792,1744280
1960,99,0.010000,1.000000,792,1745072
1961,97,0.010000,1.000000,776,1745848
1962,98,0.010000,1.000000,784,1746632
1963,158,0.010000,1.000000,1264,1747896
1964,94,0.010000,1.000000,752,1748648
1965,158,0.010000,1.000000,1264,1749912
1966,97,0.010000,1.000000,776,1750688
1967,96,0.010000,1.000000,768,1751456
1968,158,0.010000,1.000000,1264,1752720
1969,99,0.010000,1.000000,792,1753512
1970,99,0.010000,1.000000,792,1754304
1971,99,0.010000,1.000000,792,1755096
1972,139,0.010000,1.000000,1112,1756208
1973,158,0.010000,1.000000,1264,1757472
1974,99,0.010000,1.000000,792,1758264
1975,97,0.010000,1.000000,776,1759040
1976,97,0.010000,1.000000,776,1759816
1977,158,0.010000,1.000000,1264,1761080
1978,99,0.010000,1.000000,792,1761872
1979,99,0.010000,1.000000,792,1762664
1980,158,0.010000,1.000000,1264,1763928
1981,99,0.010000,1.000000,792,1764720
1982,158,0.010000,1.000000,1264,1765984
1983,154,0.010000,1.000000,1232,1767216
1984,157,0.010000,1.000000,1256,1768472
1985,99,0.010000,1.000000,792,1769264
1986,158,0.010000,1.000000,1264,1770528
1987,99,0.010000,1.000000,792,1771320
1988,98,0.010000,1.000000,784,1772104
1989,158,0.010000,1.000000,1264,1773368
1990,158,0.010000,1.000000,1264,1774632
1991,99,0.010000,1.000000,792,1775424
1992,99,0.010000,1.000000,792,1776216
1993,99,0.010000,1.000000,792,1777008
1994,96,0.010000,1.000000,768,1777776
1995,98,0.010000,1.000000,784,1778560
1996,96,0.010000,1.000000,768,1779328
1997,98,0.010000,1.000000,784,1780112
1998,98,0.010000,1.000000,784,1780896
1999,156,0.010000,1.000000,1248,1782144
2000,158,0.010000,1.000000,1264,1783408
2001,99,0.010000,1.000000,792,1784200
2002,97,0.010000,1.000000,776,1784976
2003,162,0.010000,1.000000,1296,1786272
2004,96,0.010000,1.000000,768,1787040
2005,158,0.010000,1.000000,1264,1788304
2006,98,0.010000,1.000000,784,1789088
2007,128,0.010000,1.000000,1024,1790112
2008,98,0.010000,1.000000,784,1790896
2009,158,0.010000,1.000000,1264,1792160
2010,157,0.010000,1.000000,1256,1793416
2011,98,0.010000,1.000000,784,1794200
2012,146,0.010000,1.000000,1168,1795368
2013,99,0.010000,1.000000,792,1796160
2014,99,0.010000,1.000000,792,1796952
2015,99,0.010000,1.000000,792,1797744
2016,155,0.010000,1.000000,1240,1798984
2017,98,0.010000,1.000000,784,1799768
2018,157,0.010000,1.000000,1256,1801024
2019,158,0.010000,1.000000,1264,1802288
2020,99,0.010000,1.000000,792,1803080
2021,158,0.010000,1.000000,1264,1804344
2022,99,0.010000,1.000000,792,1805136
2023,140,0.010000,1.000000,1120,1806256
2024,99,0.010000,1.000000,792,1807048
2025,99,0.010000,1.000000,792,1807840
2026,99,0.010000,1.000000,792,1808632
2027,99,0.010000,1.000000,792,1809424
2028,137,0.010000,1.000000,1096,1810520
2029,99,0.010000,1.000000,792,1811312
2030,99,0.010000,1.000000,792,1812104
2031,96,0.010000,1.000000,768,1812872
2032,99,0.010000,1.000000,792,1813664
2033,147,0.010000,1.000000,1176,1814840
2034,99,0.010000,1.000000,792,1815632
2035,158,0.010000,1.000000,1264,1816896
2036,99,0.010000,1.000000,792,1817688
2037,158,0.010000,1.000000,1264,1818952
2038,158,0.010000,1.000000,1264,1820216
2039,99,0.010000,1.000000,792,1821008
2040,157,0.010000,1.000000,1256,1822264
2041,158,0.010000,1.000000,1264,1823528
2042,158,0.010000,1.000000,1264,1824792
2043,156,0.010000,1.000000,1248,1826040
2044,158,0.010000,1.000000,1264,1827304
2045,99,0.010000,1.000000,792,1828096
2046,99,0.010000,1.000000,792,1828888
2047,158,0.010000,1.000000,1264,1830152
2048,99,0.010000,1.000000,792,1830944
2049,158,0.010000,1.000000,1264,1832208
2050,99,0.010000,1.000000,792,1833000
2051,158,0.010000,1.000000,1264,1834264
2052,158,0.010000,1.000000,1264,1835528
2053,97,0.010000,1.000000,776,1836304
2054,158,0.010000,1.000000,1264,1837568
2055,97,0.010000,1.000000,776,1838344
2056,97,0.010000,1.000000,776,1839120
2057,158,0.010000,1.000000,1264,1840384
2058,97,0.010000,1.000000,776,1841160
2059,97,0.010000,1.000000,776,1841936
2060,158,0.010000,1.000000,1264,1843200
