episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
1421,157,0.010000,1.000000,1256,1143904
1422,157,0.010000,1.000000,1256,1145160
1423,96,0.010000,1.000000,768,1145928
1424,97,0.010000,1.000000,776,1146704
1425,99,0.010000,1.000000,792,1147496
1426,158,0.010000,1.000000,1264,1148760
1427,157,0.010000,1.000000,1256,1150016
1428,99,0.010000,1.000000,792,1150808
1429,121,0.010000,1.000000,968,1151776
1430,99,0.010000,1.000000,792,1152568
1431,99,0.010000,1.000000,792,1153360
1432,98,0.010000,1.000000,784,1154144
1433,99,0.010000,1.000000,792,1154936
1434,99,0.010000,1.000000,792,1155728
1435,99,0.010000,1.000000,792,1156520
1436,99,0.010000,1.000000,792,1157312
1437,99,0.010000,1.000000,792,1158104
1438,158,0.010000,1.000000,1264,1159368
1439,156,0.010000,1.000000,1248,1160616
1440,99,0.010000,1.000000,792,1161408
1441,98,0.010000,1.000000,784,1162192
1442,99,0.010000,1.000000,792,1162984
1443,99,0.010000,1.000000,792,1163776
1444,157,0.010000,1.000000,1256,1165032
1445,158,0.010000,1.000000,1264,1166296
1446,97,0.010000,1.000000,776,1167072
1447,99,0.010000,1.000000,792,1167864
1448,99,0.010000,1.000000,792,1168656
1449,97,0.010000,1.000000,776,1169432
1450,105,0.010000,1.000000,840,1170272
1451,99,0.010000,1.000000,792,1171064
1452,99,0.010000,1.000000,792,1171856
1453,158,0.010000,1.000000,1264,1173120
1454,99,0.010000,1.000000,792,1173912
1455,158,0.010000,1.000000,1264,1175176
1456,99,0.010000,1.000000,792,1175968
1457,99,0.010000,1.000000,792,1176760
1458,99,0.010000,1.000000,792,1177552
1459,99,0.010000,1.000000,792,1178344
1460,97,0.010000,1.000000,776,1179120
1461,99,0.010000,1.000000,792,1179912
1462,99,0.010000,1.000000,792,1180704
1463,131,0.010000,1.000000,1048,1181752
1464,99,0.010000,1.000000,792,1182544
1465,99,0.010000,1.000000,792,1183336
1466,156,0.010000,1.000000,1248,1184584
1467,158,0.010000,1.000000,1264,1185848
1468,99,0.010000,1.000000,792,1186640
1469,99,0.010000,1.000000,792,1187432
1470,99,0.010000,1.000000,792,1188224
1471,155,0.010000,1.000000,1240,1189464
1472,99,0.010000,1.000000,792,1190256
1473,156,0.010000,1.000000,1248,1191504
1474,99,0.010000,1.000000,792,1192296
1475,99,0.010000,1.000000,792,1193088
1476,99,0.010000,1.000000,792,1193880
1477,99,0.010000,1.000000,792,1194672
1478,158,0.010000,1.000000,1264,1195936
1479,99,0.010000,1.000000,792,1196728
1480,99,0.010000,1.000000,792,1197520
1481,99,0.010000,1.000000,792,1198312
1482,99,0.010000,1.000000,792,1199104
1483,99,0.010000,1.000000,792,1199896
1484,158,0.010000,1.000000,1264,1201160
1485,158,0.010000,1.000000,1264,1202424
1486,157,0.010000,1.000000,1256,1203680
1487,99,0.010000,1.000000,792,1204472
1488,99,0.010000,1.000000,792,1205264
1489,117,0.010000,1.000000,936,1206200
1490,99,0.010000,1.000000,792,1206992
1491,99,0.010000,1.000000,792,1207784
1492,99,0.010000,1.000000,792,1208576
1493,99,0.010000,1.000000,792,1209368
1494,99,0.010000,1.000000,792,1210160
1495,99,0.010000,1.000000,792,1210952
1496,158,0.010000,1.000000,1264,1212216
1497,145,0.010000,1.000000,1160,1213376
1498,158,0.010000,1.000000,1264,1214640
1499,99,0.010000,1.000000,792,1215432
1500,97,0.010000,1.000000,776,1216208
1501,158,0.010000,1.000000,1264,1217472
1502,99,0.010000,1.000000,792,1218264
1503,99,0.010000,1.000000,792,1219056
1504,99,0.010000,1.000000,792,1219848
1505,99,0.010000,1.000000,792,1220640
1506,99,0.010000,1.000000,792,1221432
1507,97,0.010000,1.000000,776,1222208
1508,97,0.010000,1.000000,776,1222984
1509,158,0.010000,1.000000,1264,1224248
1510,97,0.010000,1.000000,776,1225024
1511,158,0.010000,1.000000,1264,1226288
1512,158,0.010000,1.000000,1264,1227552
1513,157,0.010000,1.000000,1256,1228808
1514,140,0.010000,1.000000,1120,1229928
1515,158,0.010000,1.000000,1264,1231192
1516,99,0.010000,1.000000,792,1231984
1517,99,0.010000,1.000000,792,1232776
1518,97,0.010000,1.000000,776,1233552
1519,99,0.010000,1.000000,792,1234344
1520,97,0.010000,1.000000,776,1235120
1521,157,0.010000,1.000000,1256,1236376
1522,99,0.010000,1.000000,792,1237168
1523,99,0.010000,1.000000,792,1237960
1524,99,0.010000,1.000000,792,1238752
1525,103,0.010000,1.000000,824,1239576
1526,158,0.010000,1.000000,1264,1240840
1527,158,0.010000,1.000000,1264,1242104
1528,99,0.010000,1.000000,792,1242896
1529,99,0.010000,1.000000,792,1243688
1530,99,0.010000,1.000000,792,1244480
1531,156,0.010000,1.000000,1248,1245728
1532,136,0.010000,1.000000,1088,1246816
1533,99,0.010000,1.000000,792,1247608
1534,157,0.010000,1.000000,1256,1248864
1535,158,0.010000,1.000000,1264,1250128
1536,129,0.010000,1.000000,1032,1251160
1537,138,0.010000,1.000000,1104,1252264
1538,158,0.010000,1.000000,1264,1253528
1539,134,0.010000,1.000000,1072,1254600
1540,100,0.010000,1.000000,800,1255400
1541,99,0.010000,1.000000,792,1256192
1542,99,0.010000,1.000000,792,1256984
1543,158,0.010000,1.000000,1264,1258248
1544,158,0.010000,1.000000,1264,1259512
1545,99,0.010000,1.000000,792,1260304
1546,97,0.010000,1.000000,776,1261080
1547,99,0.010000,1.000000,792,1261872
1548,99,0.010000,1.000000,792,1262664
1549,158,0.010000,1.000000,1264,1263928
1550,97,0.010000,1.000000,776,1264704
1551,99,0.010000,1.000000,792,1265496
1552,99,0.010000,1.000000,792,1266288
1553,99,0.010000,1.000000,792,1267080
1554,99,0.010000,1.000000,792,1267872
1555,102,0.010000,1.000000,816,1268688
1556,99,0.010000,1.000000,792,1269480
1557,155,0.010000,1.000000,1240,1270720
1558,157,0.010000,1.000000,1256,1271976
1559,99,0.010000,1.000000,792,1272768
1560,99,0.010000,1.000000,792,1273560
1561,99,0.010000,1.000000,792,1274352
1562,99,0.010000,1.000000,792,1275144
1563,158,0.010000,1.000000,1264,1276408
1564,97,0.010000,1.000000,776,1277184
1565,99,0.010000,1.000000,792,1277976
1566,158,0.010000,1.000000,1264,1279240
1567,158,0.010000,1.000000,1264,1280504
1568,158,0.010000,1.000000,1264,1281768
1569,156,0.010000,1.000000,1248,1283016
1570,99,0.010000,1.000000,792,1283808
1571,99,0.010000,1.000000,792,1284600
1572,158,0.010000,1.000000,1264,1285864
1573,158,0.010000,1.000000,1264,1287128
1574,99,0.010000,1.000000,792,1287920
1575,158,0.010000,1.000000,1264,1289184
1576,96,0.010000,1.000000,768,1289952
1577,99,0.010000,1.000000,792,1290744
1578,97,0.010000,1.000000,776,1291520
1579,99,0.010000,1.000000,792,1292312
1580,99,0.010000,1.000000,792,1293104
1581,99,0.010000,1.000000,792,1293896
1582,99,0.010000,1.000000,792,1294688
1583,157,0.010000,1.000000,1256,1295944
1584,98,0.010000,1.000000,784,1296728
1585,99,0.010000,1.000000,792,1297520
1586,157,0.010000,1.000000,1256,1298776
1587,98,0.010000,1.000000,784,1299560
1588,123,0.010000,1.000000,984,1300544
1589,99,0.010000,1.000000,792,1301336
1590,97,0.010000,1.000000,776,1302112
1591,99,0.010000,1.000000,792,1302904
1592,99,0.010000,1.000000,792,1303696
1593,158,0.010000,1.000000,1264,1304960
1594,99,0.010000,1.000000,792,1305752
1595,99,0.010000,1.000000,792,1306544
1596,158,0.010000,1.000000,1264,1307808
1597,98,0.010000,1.000000,784,1308592
1598,99,0.010000,1.000000,792,1309384
1599,99,0.010000,1.000000,792,1310176
1600,99,0.010000,1.000000,792,1310968
1601,158,0.010000,1.000000,1264,1312232
1602,99,0.010000,1.000000,792,1313024
1603,97,0.010000,1.000000,776,1313800
1604,158,0.010000,1.000000,1264,1315064
1605,153,0.010000,1.000000,1224,1316288
1606,99,0.010000,1.000000,792,1317080
1607,158,0.010000,1.000000,1264,1318344
1608,158,0.010000,1.000000,1264,1319608
1609,158,0.010000,1.000000,1264,1320872
1610,99,0.010000,1.000000,792,1321664
1611,133,0.010000,1.000000,1064,1322728
1612,97,0.010000,1.000000,776,1323504
1613,99,0.010000,1.000000,792,1324296
1614,157,0.010000,1.000000,1256,1325552
1615,153,0.010000,1.000000,1224,1326776
1616,109,0.010000,1.000000,872,1327648
1617,97,0.010000,1.000000,776,1328424
1618,99,0.010000,1.000000,792,1329216
1619,148,0.010000,1.000000,1184,1330400
1620,157,0.010000,1.000000,1256,1331656
1621,99,0.010000,1.000000,792,1332448
1622,99,0.010000,1.000000,792,1333240
1623,97,0.010000,1.000000,776,1334016
1624,99,0.010000,1.000000,792,1334808
1625,99,0.010000,1.000000,792,1335600
1626,99,0.010000,1.000000,792,1336392
1627,157,0.010000,1.000000,1256,1337648
1628,99,0.010000,1.000000,792,1338440
1629,99,0.010000,1.000000,792,1339232
1630,99,0.010000,1.000000,792,1340024
1631,99,0.010000,1.000000,792,1340816
1632,99,0.010000,1.000000,792,1341608
1633,157,0.010000,1.000000,1256,1342864
1634,99,0.010000,1.000000,792,1343656
1635,97,0.010000,1.000000,776,1344432
1636,99,0.010000,1.000000,792,1345224
1637,99,0.010000,1.000000,792,1346016
1638,158,0.010000,1.000000,1264,1347280
1639,97,0.010000,1.000000,776,1348056
1640,97,0.010000,1.000000,776,1348832
1641,99,0.010000,1.000000,792,1349624
1642,97,0.010000,1.000000,776,1350400
1643,158,0.010000,1.000000,1264,1351664
1644,140,0.010000,1.000000,1120,1352784
1645,156,0.010000,1.000000,1248,1354032
1646,97,0.010000,1.000000,776,1354808
1647,158,0.010000,1.000000,1264,1356072
1648,123,0.010000,1.000000,984,1357056
1649,154,0.010000,1.000000,1232,1358288
1650,99,0.010000,1.000000,792,1359080
1651,97,0.010000,1.000000,776,1359856
1652,157,0.010000,1.000000,1256,1361112
1653,99,0.010000,1.000000,792,1361904
1654,97,0.010000,1.000000,776,1362680
1655,154,0.010000,1.000000,1232,1363912
1656,99,0.010000,1.000000,792,1364704
1657,120,0.010000,1.000000,960,1365664
1658,97,0.010000,1.000000,776,1366440
1659,157,0.010000,1.000000,1256,1367696
1660,158,0.010000,1.000000,1264,1368960
1661,156,0.010000,1.000000,1248,1370208
1662,158,0.010000,1.000000,1264,1371472
1663,157,0.010000,1.000000,1256,1372728
1664,99,0.010000,1.000000,792,1373520
1665,153,0.010000,1.000000,1224,1374744
1666,157,0.010000,1.000000,1256,1376000
1667,97,0.010000,1.000000,776,1376776
1668,158,0.010000,1.000000,1264,1378040
1669,158,0.010000,1.000000,1264,1379304
1670,99,0.010000,1.000000,792,1380096
1671,158,0.010000,1.000000,1264,1381360
1672,136,0.010000,1.000000,1088,1382448
1673,99,0.010000,1.000000,792,1383240
1674,156,0.010000,1.000000,1248,1384488
1675,99,0.010000,1.000000,792,1385280
1676,99,0.010000,1.000000,792,1386072
1677,97,0.010000,1.000000,776,1386848
1678,97,0.010000,1.000000,776,1387624
1679,97,0.010000,1.000000,776,1388400
1680,97,0.010000,1.000000,776,1389176
1681,99,0.010000,1.000000,792,1389968
1682,99,0.010000,1.000000,792,1390760
1683,147,0.010000,1.000000,1176,1391936
1684,99,0.010000,1.000000,792,1392728
1685,99,0.010000,1.000000,792,1393520
1686,99,0.010000,1.000000,792,1394312
1687,157,0.010000,1.000000,1256,1395568
1688,158,0.010000,1.000000,1264,1396832
1689,138,0.010000,1.000000,1104,1397936
1690,99,0.010000,1.000000,792,1398728
1691,98,0.010000,1.000000,784,1399512
1692,99,0.010000,1.000000,792,1400304
1693,98,0.010000,1.000000,784,1401088
1694,99,0.010000,1.000000,792,1401880
1695,99,0.010000,1.000000,792,1402672
1696,156,0.010000,1.000000,1248,1403920
1697,99,0.010000,1.000000,792,1404712
1698,99,0.010000,1.000000,792,1405504
1699,158,0.010000,1.000000,1264,1406768
1700,99,0.010000,1.000000,792,1407560
1701,97,0.010000,1.000000,776,1408336
1702,111,0.010000,1.000000,888,1409224
1703,158,0.010000,1.000000,1264,1410488
1704,99,0.010000,1.000000,792,1411280
1705,158,0.010000,1.000000,1264,1412544
1706,158,0.010000,1.000000,1264,1413808
1707,158,0.010000,1.000000,1264,1415072
1708,127,0.010000,1.000000,1016,1416088
1709,99,0.010000,1.000000,792,1416880
1710,157,0.010000,1.000000,1256,1418136
1711,97,0.010000,1.000000,776,1418912
1712,97,0.010000,1.000000,776,1419688
1713,99,0.010000,1.000000,792,1420480
1714,99,0.010000,1.000000,792,1421272
1715,99,0.010000,1.000000,792,1422064
1716,158,0.010000,1.000000,1264,1423328
1717,157,0.010000,1.000000,1256,1424584
1718,156,0.010000,1.000000,1248,1425832
1719,99,0.010000,1.000000,792,1426624
1720,99,0.010000,1.000000,792,1427416
1721,97,0.010000,1.000000,776,1428192
1722,156,0.010000,1.000000,1248,1429440
1723,158,0.010000,1.000000,1264,1430704
1724,157,0.010000,1.000000,1256,1431960
1725,106,0.010000,1.000000,848,1432808
1726,157,0.010000,1.000000,1256,1434064
1727,97,0.010000,1.000000,776,1434840
1728,158,0.010000,1.000000,1264,1436104
1729,156,0.010000,1.000000,1248,1437352
1730,116,0.010000,1.000000,928,1438280
1731,158,0.010000,1.000000,1264,1439544
1732,99,0.010000,1.000000,792,1440336
1733,99,0.010000,1.000000,792,1441128
1734,157,0.010000,1.000000,1256,1442384
1735,97,0.010000,1.000000,776,1443160
1736,97,0.010000,1.000000,776,1443936
1737,158,0.010000,1.000000,1264,1445200
1738,97,0.010000,1.000000,776,1445976
1739,97,0.010000,1.000000,776,1446752
1740,97,0.010000,1.000000,776,1447528
1741,158,0.010000,1.000000,1264,1448792
1742,99,0.010000,1.000000,792,1449584
1743,155,0.010000,1.000000,1240,1450824
1744,97,0.010000,1.000000,776,1451600
1745,97,0.010000,1.000000,776,1452376
1746,99,0.010000,1.000000,792,1453168
1747,158,0.010000,1.000000,1264,1454432
1748,99,0.010000,1.000000,792,1455224
1749,158,0.010000,1.000000,1264,1456488
1750,156,0.010000,1.000000,1248,1457736
1751,158,0.010000,1.000000,1264,1459000
1752,97,0.010000,1.000000,776,1459776
1753,99,0.010000,1.000000,792,1460568
1754,99,0.010000,1.000000,792,1461360
1755,97,0.010000,1.000000,776,1462136
1756,158,0.010000,1.000000,1264,1463400
1757,158,0.010000,1.000000,1264,1464664
1758,158,0.010000,1.000000,1264,1465928
1759,97,0.010000,1.000000,776,1466704
1760,156,0.010000,1.000000,1248,1467952
1761,156,0.010000,1.000000,1248,1469200
1762,99,0.010000,1.000000,792,1469992
1763,157,0.010000,1.000000,1256,1471248
1764,96,0.010000,1.000000,768,1472016
1765,97,0.010000,1.000000,776,1472792
1766,99,0.010000,1.000000,792,1473584
1767,97,0.010000,1.000000,776,1474360
1768,99,0.010000,1.000000,792,1475152
1769,158,0.010000,1.000000,1264,1476416
1770,157,0.010000,1.000000,1256,1477672
1771,123,0.010000,1.000000,984,1478656
1772,99,0.010000,1.000000,792,1479448
1773,126,0.010000,1.000000,1008,1480456
1774,158,0.010000,1.000000,1264,1481720
1775,143,0.010000,1.000000,1144,1482864
1776,99,0.010000,1.000000,792,1483656
1777,99,0.010000,1.000000,792,1484448
1778,99,0.010000,1.000000,792,1485240
1779,143,0.010000,1.000000,1144,1486384
1780,158,0.010000,1.000000,1264,1487648
1781,155,0.010000,1.000000,1240,1488888
1782,158,0.010000,1.000000,1264,1490152
1783,155,0.010000,1.000000,1240,1491392
1784,158,0.010000,1.000000,1264,1492656
1785,97,0.010000,1.000000,776,1493432
1786,99,0.010000,1.000000,792,1494224
1787,99,0.010000,1.000000,792,1495016
1788,158,0.010000,1.000000,1264,1496280
1789,99,0.010000,1.000000,792,1497072
1790,156,0.010000,1.000000,1248,1498320
1791,115,0.010000,1.000000,920,1499240
1792,99,0.010000,1.000000,792,1500032
1793,97,0.010000,1.000000,776,1500808
1794,97,0.010000,1.000000,776,1501584
1795,158,0.010000,1.000000,1264,1502848
1796,158,0.010000,1.000000,1264,1504112
1797,99,0.010000,1.000000,792,1504904
1798,97,0.010000,1.000000,776,1505680
1799,97,0.010000,1.000000,776,1506456
1800,97,0.010000,1.000000,776,1507232
1801,97,0.010000,1.000000,776,1508008
1802,155,0.010000,1.000000,1240,1509248
1803,97,0.010000,1.000000,776,1510024
1804,158,0.010000,1.000000,1264,1511288
1805,158,0.010000,1.000000,1264,1512552
1806,150,0.010000,1.000000,1200,1513752
1807,97,0.010000,1.000000,776,1514528
1808,158,0.010000,1.000000,1264,1515792
1809,99,0.010000,1.000000,792,1516584
1810,97,0.010000,1.000000,776,1517360
1811,157,0.010000,1.000000,1256,1518616
1812,99,0.010000,1.000000,792,1519408
1813,97,0.010000,1.000000,776,1520184
1814,156,0.010000,1.000000,1248,1521432
1815,99,0.010000,1.000000,792,1522224
1816,158,0.010000,1.000000,1264,1523488
1817,136,0.010000,1.000000,1088,1524576
1818,157,0.010000,1.000000,1256,1525832
1819,99,0.010000,1.000000,792,1526624
1820,158,0.010000,1.000000,1264,1527888
1821,158,0.010000,1.000000,1264,1529152
1822,106,0.010000,1.000000,848,1530000
1823,98,0.010000,1.000000,784,1530784
1824,97,0.010000,1.000000,776,1531560
1825,158,0.010000,1.000000,1264,1532824
1826,99,0.010000,1.000000,792,1533616
1827,110,0.010000,1.000000,880,1534496
1828,97,0.010000,1.000000,776,1535272
1829,156,0.010000,1.000000,1248,1536520
1830,158,0.010000,1.000000,1264,1537784
1831,157,0.010000,1.000000,1256,1539040
1832,158,0.010000,1.000000,1264,1540304
1833,158,0.010000,1.000000,1264,1541568
1834,99,0.010000,1.000000,792,1542360
1835,158,0.010000,1.000000,1264,1543624
1836,157,0.010000,1.000000,1256,1544880
1837,158,0.010000,1.000000,1264,1546144
1838,97,0.010000,1.000000,776,1546920
1839,158,0.010000,1.000000,1264,1548184
1840,99,0.010000,1.000000,792,1548976
1841,99,0.010000,1.000000,792,1549768
1842,99,0.010000,1.000000,792,1550560
1843,97,0.010000,1.000000,776,1551336
1844,99,0.010000,1.000000,792,1552128
1845,158,0.010000,1.000000,1264,1553392
1846,158,0.010000,1.000000,1264,1554656
1847,158,0.010000,1.000000,1264,1555920
1848,97,0.010000,1.000000,776,1556696
1849,97,0.010000,1.000000,776,1557472
1850,157,0.010000,1.000000,1256,1558728
1851,99,0.010000,1.000000,792,1559520
1852,157,0.010000,1.000000,1256,1560776
1853,158,0.010000,1.000000,1264,1562040
1854,97,0.010000,1.000000,776,1562816
1855,97,0.010000,1.000000,776,1563592
1856,97,0.010000,1.000000,776,1564368
1857,158,0.010000,1.000000,1264,1565632
1858,158,0.010000,1.000000,1264,1566896
1859,97,0.010000,1.000000,776,1567672
1860,97,0.010000,1.000000,776,1568448
1861,158,0.010000,1.000000,1264,1569712
1862,98,0.010000,1.000000,784,1570496
1863,99,0.010000,1.000000,792,1571288
1864,157,0.010000,1.000000,1256,1572544
1865,97,0.010000,1.000000,776,1573320
1866,157,0.010000,1.000000,1256,1574576
1867,97,0.010000,1.000000,776,1575352
1868,97,0.010000,1.000000,776,1576128
1869,97,0.010000,1.000000,776,1576904
1870,156,0.010000,1.000000,1248,1578152
1871,155,0.010000,1.000000,1240,1579392
1872,99,0.010000,1.000000,792,1580184
1873,99,0.010000,1.000000,792,1580976
1874,158,0.010000,1.000000,1264,1582240
1875,97,0.010000,1.000000,776,1583016
1876,157,0.010000,1.000000,1256,1584272
1877,135,0.010000,1.000000,1080,1585352
1878,99,0.010000,1.000000,792,1586144
1879,105,0.010000,1.000000,840,1586984
1880,97,0.010000,1.000000,776,1587760
1881,158,0.010000,1.000000,1264,1589024
1882,156,0.010000,1.000000,1248,1590272
1883,157,0.010000,1.000000,1256,1591528
1884,157,0.010000,1.000000,1256,1592784
1885,158,0.010000,1.000000,1264,1594048
1886,99,0.010000,1.000000,792,1594840
1887,158,0.010000,1.000000,1264,1596104
1888,97,0.010000,1.000000,776,1596880
1889,157,0.010000,1.000000,1256,1598136
1890,99,0.010000,1.000000,792,1598928
1891,97,0.010000,1.000000,776,1599704
1892,158,0.010000,1.000000,1264,1600968
1893,97,0.010000,1.000000,776,1601744
1894,99,0.010000,1.000000,792,1602536
1895,158,0.010000,1.000000,1264,1603800
1896,158,0.010000,1.000000,1264,1605064
1897,97,0.010000,1.000000,776,1605840
1898,97,0.010000,1.000000,776,1606616
1899,158,0.010000,1.000000,1264,1607880
1900,97,0.010000,1.000000,776,1608656
1901,115,0.010000,1.000000,920,1609576
1902,158,0.010000,1.000000,1264,1610840
1903,157,0.010000,1.000000,1256,1612096
1904,158,0.010000,1.000000,1264,1613360
1905,99,0.010000,1.000000,792,1614152
1906,157,0.010000,1.000000,1256,1615408
1907,99,0.010000,1.000000,792,1616200
1908,156,0.010000,1.000000,1248,1617448
1909,158,0.010000,1.000000,1264,1618712
1910,97,0.010000,1.000000,776,1619488
1911,97,0.010000,1.000000,776,1620264
1912,97,0.010000,1.000000,776,1621040
1913,155,0.010000,1.000000,1240,1622280
1914,157,0.010000,1.000000,1256,1623536
1915,158,0.010000,1.000000,1264,1624800
1916,157,0.010000,1.000000,1256,1626056
1917,99,0.010000,1.000000,792,1626848
1918,156,0.010000,1.000000,1248,1628096
1919,156,0.010000,1.000000,1248,1629344
1920,97,0.010000,1.000000,776,1630120
1921,97,0.010000,1.000000,776,1630896
1922,158,0.010000,1.000000,1264,1632160
1923,156,0.010000,1.000000,1248,1633408
1924,158,0.010000,1.000000,1264,1634672
1925,120,0.010000,1.000000,960,1635632
1926,99,0.010000,1.000000,792,1636424
1927,99,0.010000,1.000000,792,1637216
1928,99,0.010000,1.000000,792,1638008
1929,99,0.010000,1.000000,792,1638800
1930,97,0.010000,1.000000,776,1639576
1931,157,0.010000,1.000000,1256,1640832
1932,97,0.010000,1.000000,776,1641608
1933,97,0.010000,1.000000,776,1642384
1934,97,0.010000,1.000000,776,1643160
1935,97,0.010000,1.000000,776,1643936
1936,99,0.010000,1.000000,792,1644728
1937,137,0.010000,1.000000,1096,1645824
1938,158,0.010000,1.000000,1264,1647088
1939,157,0.010000,1.000000,1256,1648344
1940,156,0.010000,1.000000,1248,1649592
1941,97,0.010000,1.000000,776,1650368
1942,158,0.010000,1.000000,1264,1651632
1943,97,0.010000,1.000000,776,1652408
1944,99,0.010000,1.000000,792,1653200
1945,99,0.010000,1.000000,792,1653992
1946,156,0.010000,1.000000,1248,1655240
1947,156,0.010000,1.000000,1248,1656488
1948,158,0.010000,1.000000,1264,1657752
1949,157,0.010000,1.000000,1256,1659008
1950,157,0.010000,1.000000,1256,1660264
1951,158,0.010000,1.000000,1264,1661528
1952,136,0.010000,1.000000,1088,1662616
1953,99,0.010000,1.000000,792,1663408
1954,97,0.010000,1.000000,776,1664184
1955,97,0.010000,1.000000,776,1664960
1956,97,0.010000,1.000000,776,1665736
1957,157,0.010000,1.000000,1256,1666992
1958,157,0.010000,1.000000,1256,1668248
1959,157,0.010000,1.000000,1256,1669504
1960,158,0.010000,1.000000,1264,1670768
1961,97,0.010000,1.000000,776,1671544
1962,158,0.010000,1.000000,1264,1672808
1963,158,0.010000,1.000000,1264,1674072
1964,158,0.010000,1.000000,1264,1675336
1965,97,0.010000,1.000000,776,1676112
1966,99,0.010000,1.000000,792,1676904
1967,97,0.010000,1.000000,776,1677680
1968,118,0.010000,1.000000,944,1678624
1969,157,0.010000,1.000000,1256,1679880
1970,158,0.010000,1.000000,1264,1681144
1971,97,0.010000,1.000000,776,1681920
1972,97,0.010000,1.000000,776,1682696
1973,158,0.010000,1.000000,1264,1683960
1974,99,0.010000,1.000000,792,1684752
1975,97,0.010000,1.000000,776,1685528
1976,97,0.010000,1.000000,776,1686304
1977,97,0.010000,1.000000,776,1687080
1978,97,0.010000,1.000000,776,1687856
1979,99,0.010000,1.000000,792,1688648
1980,158,0.010000,1.000000,1264,1689912
1981,157,0.010000,1.000000,1256,1691168
1982,97,0.010000,1.000000,776,1691944
1983,157,0.010000,1.000000,1256,1693200
1984,97,0.010000,1.000000,776,1693976
1985,97,0.010000,1.000000,776,1694752
1986,97,0.010000,1.000000,776,1695528
1987,156,0.010000,1.000000,1248,1696776
1988,156,0.010000,1.000000,1248,1698024
1989,99,0.010000,1.000000,792,1698816
1990,99,0.010000,1.000000,792,1699608
1991,99,0.010000,1.000000,792,1700400
1992,97,0.010000,1.000000,776,1701176
1993,158,0.010000,1.000000,1264,1702440
1994,158,0.010000,1.000000,1264,1703704
1995,97,0.010000,1.000000,776,1704480
1996,158,0.010000,1.000000,1264,1705744
1997,157,0.010000,1.000000,1256,1707000
1998,99,0.010000,1.000000,792,1707792
1999,158,0.010000,1.000000,1264,1709056
2000,99,0.010000,1.000000,792,1709848
2001,99,0.010000,1.000000,792,1710640
2002,158,0.010000,1.000000,1264,1711904
2003,97,0.010000,1.000000,776,1712680
2004,139,0.010000,1.000000,1112,1713792
2005,158,0.010000,1.000000,1264,1715056
2006,149,0.010000,1.000000,1192,1716248
2007,97,0.010000,1.000000,776,1717024
2008,97,0.010000,1.000000,776,1717800
2009,99,0.010000,1.000000,792,1718592
2010,158,0.010000,1.000000,1264,1719856
2011,158,0.010000,1.000000,1264,1721120
2012,157,0.010000,1.000000,1256,1722376
2013,158,0.010000,1.000000,1264,1723640
2014,158,0.010000,1.000000,1264,1724904
2015,157,0.010000,1.000000,1256,1726160
2016,96,0.010000,1.000000,768,1726928
2017,97,0.010000,1.000000,776,1727704
2018,158,0.010000,1.000000,1264,1728968
2019,97,0.010000,1.000000,776,1729744
2020,158,0.010000,1.000000,1264,1731008
2021,97,0.010000,1.000000,776,1731784
2022,99,0.010000,1.000000,792,1732576
2023,97,0.010000,1.000000,776,1733352
2024,97,0.010000,1.000000,776,1734128
2025,157,0.010000,1.000000,1256,1735384
2026,97,0.010000,1.000000,776,1736160
2027,97,0.010000,1.000000,776,1736936
2028,97,0.010000,1.000000,776,1737712
2029,97,0.010000,1.000000,776,1738488
2030,157,0.010000,1.000000,1256,1739744
2031,158,0.010000,1.000000,1264,1741008
2032,99,0.010000,1.000000,792,1741800
2033,97,0.010000,1.000000,776,1742576
2034,97,0.010000,1.000000,776,1743352
2035,99,0.010000,1.000000,792,1744144
2036,97,0.010000,1.000000,776,1744920
2037,97,0.010000,1.000000,776,1745696
2038,97,0.010000,1.000000,776,1746472
2039,97,0.010000,1.000000,776,1747248
2040,157,0.010000,1.000000,1256,1748504
2041,99,0.010000,1.000000,792,1749296
2042,99,0.010000,1.000000,792,1750088
2043,112,0.010000,1.000000,896,1750984
2044,97,0.010000,1.000000,776,1751760
2045,99,0.010000,1.000000,792,1752552
2046,97,0.010000,1.000000,776,1753328
2047,99,0.010000,1.000000,792,1754120
2048,157,0.010000,1.000000,1256,1755376
2049,97,0.010000,1.000000,776,1756152
2050,97,0.010000,1.000000,776,1756928
2051,97,0.010000,1.000000,776,1757704
2052,97,0.010000,1.000000,776,1758480
2053,97,0.010000,1.000000,776,1759256
2054,158,0.010000,1.000000,1264,1760520
2055,126,0.010000,1.000000,1008,1761528
2056,99,0.010000,1.000000,792,1762320
2057,128,0.010000,1.000000,1024,1763344
2058,157,0.010000,1.000000,1256,1764600
2059,96,0.010000,1.000000,768,1765368
2060,97,0.010000,1.000000,776,1766144
2061,156,0.010000,1.000000,1248,1767392
2062,158,0.010000,1.000000,1264,1768656
2063,114,0.010000,1.000000,912,1769568
2064,158,0.010000,1.000000,1264,1770832
2065,157,0.010000,1.000000,1256,1772088
2066,99,0.010000,1.000000,792,1772880
2067,99,0.010000,1.000000,792,1773672
2068,97,0.010000,1.000000,776,1774448
2069,97,0.010000,1.000000,776,1775224
2070,130,0.010000,1.000000,1040,1776264
2071,97,0.010000,1.000000,776,1777040
